datetime,predicted_demand_kw,actual_demand_kw,appliance_name,appliance_power_kw,delay_count,max_delay,decision,forced_run,missed_deadline,baseline_cost,scheduled_cost,reward
2010-05-13 06:00:00,0.55541927,0.36946666,water_heater,0.8,0,1,run_now,False,False,1.35541927,1.35541927,0.8
2010-05-13 07:00:00,1.222839,0.30286667,none,0.0,0,0,no_action,False,False,1.222839,1.222839,0.0
2010-05-13 08:00:00,1.6773076,1.4711334,washing_machine,1.2,0,2,delay,False,False,2.8773076,1.6773076,0.75
2010-05-13 09:00:00,1.4909256,0.36616668,washing_machine,1.2,1,2,delay,False,False,2.6909256,1.4909256,0.5999999999999999
2010-05-13 10:00:00,0.9134624,1.4741,washing_machine,1.2,2,2,run_now,True,False,2.1134624,2.1134624,0.5
2010-05-13 11:00:00,1.2983533,1.9577667,none,0.0,0,0,no_action,False,False,1.2983533,1.2983533,0.0
2010-05-13 12:00:00,1.6622676,1.9802,none,0.0,0,0,no_action,False,False,1.6622676,1.6622676,0.0
2010-05-13 13:00:00,1.3343567,1.4075667,washing_machine,1.2,0,2,delay,False,False,2.5343567,1.3343567,0.75
2010-05-13 14:00:00,1.0331957,1.4837333,washing_machine,1.2,1,2,delay,False,False,2.2331957,1.0331957,0.5999999999999999
2010-05-13 15:00:00,1.0218126,1.0083333,washing_machine,1.2,2,2,run_now,True,False,2.2218126,2.2218126,0.0
2010-05-13 16:00:00,0.58375525,0.6708,none,0.0,0,0,no_action,False,False,0.58375525,0.58375525,0.0
2010-05-13 17:00:00,0.55763066,0.8897333,none,0.0,0,0,no_action,False,False,0.55763066,0.55763066,0.0
2010-05-13 18:00:00,1.2679648,2.9792333,washing_machine,1.2,0,2,delay,False,False,2.4679648,1.2679648,0.75
2010-05-13 19:00:00,2.510347,1.3617333,washing_machine,1.2,1,2,delay,False,False,3.7103469999999996,2.510347,1.0999999999999996
2010-05-13 20:00:00,1.6133173,1.8061,washing_machine,1.2,2,2,run_now,True,False,2.8133173,2.8133173,0.0
2010-05-13 21:00:00,1.6653595,1.8739333,none,0.0,0,0,no_action,False,False,1.6653595,1.6653595,0.0
2010-05-13 22:00:00,1.0661589,2.0181334,dishwasher,1.0,0,3,delay,False,False,2.0661589,1.0661589,0.55
2010-05-13 23:00:00,1.0527579,0.40866667,dishwasher,1.0,1,3,delay,False,False,2.0527579,1.0527579,0.39999999999999997
2010-05-14 00:00:00,0.39729637,0.3763,dishwasher,1.0,2,3,run_now,False,False,1.39729637,1.39729637,0.8
2010-05-14 01:00:00,0.33728367,0.39723334,none,0.0,0,0,no_action,False,False,0.33728367,0.33728367,0.0
2010-05-14 02:00:00,0.3900993,0.38223332,none,0.0,0,0,no_action,False,False,0.3900993,0.3900993,0.0
2010-05-14 03:00:00,0.39457607,0.385,none,0.0,0,0,no_action,False,False,0.39457607,0.39457607,0.0
2010-05-14 04:00:00,0.41355163,0.37953332,none,0.0,0,0,no_action,False,False,0.41355163,0.41355163,0.0
2010-05-14 05:00:00,0.41351807,0.33636665,none,0.0,0,0,no_action,False,False,0.41351807,0.41351807,0.0
2010-05-14 06:00:00,0.8477539,1.0338,water_heater,0.8,0,1,run_now,False,False,1.6477539,1.6477539,0.8
2010-05-14 07:00:00,1.6428887,1.6064334,water_heater,0.8,0,1,run_now,False,False,2.4428887,2.4428887,0.3
2010-05-14 08:00:00,1.6045105,2.3067,none,0.0,0,0,no_action,False,False,1.6045105,1.6045105,0.0
2010-05-14 09:00:00,1.6429069,2.3980334,water_heater,0.8,0,1,run_now,False,False,2.4429069,2.4429069,0.3
2010-05-14 10:00:00,1.7052872,1.4895667,none,0.0,0,0,no_action,False,False,1.7052872,1.7052872,0.0
2010-05-14 11:00:00,1.2337275,1.5108666,washing_machine,1.2,0,2,delay,False,False,2.4337275,1.2337275,0.7499999999999998
2010-05-14 12:00:00,1.2558217,1.6402667,washing_machine,1.2,1,2,delay,False,False,2.4558217,1.2558217,0.5999999999999999
2010-05-14 13:00:00,1.178143,1.5645,washing_machine,1.2,2,2,run_now,True,False,2.3781429999999997,2.3781429999999997,0.0
2010-05-14 14:00:00,1.1039424,1.5472,none,0.0,0,0,no_action,False,False,1.1039424,1.1039424,0.0
2010-05-14 15:00:00,0.933515,1.5001667,none,0.0,0,0,no_action,False,False,0.933515,0.933515,0.0
2010-05-14 16:00:00,0.9632651,1.5976,none,0.0,0,0,no_action,False,False,0.9632651,0.9632651,0.0
2010-05-14 17:00:00,1.1084261,1.5977334,none,0.0,0,0,no_action,False,False,1.1084261,1.1084261,0.0
2010-05-14 18:00:00,1.3696299,1.7295667,washing_machine,1.2,0,2,delay,False,False,2.5696299,1.3696299,0.7499999999999998
2010-05-14 19:00:00,1.4123726,1.8975667,washing_machine,1.2,1,2,delay,False,False,2.6123726,1.4123726,0.5999999999999999
2010-05-14 20:00:00,1.5585135,1.6372666,washing_machine,1.2,2,2,run_now,True,False,2.7585135000000003,2.7585135000000003,0.0
2010-05-14 21:00:00,1.0762111,0.6121333,dishwasher,1.0,0,3,run_now,False,False,2.0762111,2.0762111,0.3
2010-05-14 22:00:00,0.37194645,0.38326666,none,0.0,0,0,no_action,False,False,0.37194645,0.37194645,0.0
2010-05-14 23:00:00,0.35447103,0.3931,none,0.0,0,0,no_action,False,False,0.35447103,0.35447103,0.0
2010-05-15 00:00:00,0.3877172,0.39433333,none,0.0,0,0,no_action,False,False,0.3877172,0.3877172,0.0
2010-05-15 01:00:00,0.38811517,0.354,none,0.0,0,0,no_action,False,False,0.38811517,0.38811517,0.0
2010-05-15 02:00:00,0.39928174,0.37963334,none,0.0,0,0,no_action,False,False,0.39928174,0.39928174,0.0
2010-05-15 03:00:00,0.41360515,0.34586668,none,0.0,0,0,no_action,False,False,0.41360515,0.41360515,0.0
2010-05-15 04:00:00,0.4258088,0.3608,none,0.0,0,0,no_action,False,False,0.4258088,0.4258088,0.0
2010-05-15 05:00:00,0.4637794,1.1044333,none,0.0,0,0,no_action,False,False,0.4637794,0.4637794,0.0
2010-05-15 06:00:00,0.57293344,0.63983333,water_heater,0.8,0,1,run_now,False,False,1.3729334400000002,1.3729334400000002,0.8
2010-05-15 07:00:00,0.7012028,1.9829333,water_heater,0.8,0,1,run_now,False,False,1.5012028000000002,1.5012028000000002,0.8
2010-05-15 08:00:00,1.7929369,1.8605,water_heater,0.8,0,1,delay,False,False,2.5929368999999998,1.7929369,0.3499999999999998
2010-05-15 09:00:00,1.5777135,2.0170667,water_heater,0.8,1,1,run_now,True,False,2.3777135,2.3777135,0.0
2010-05-15 10:00:00,1.5754082,1.2804333,none,0.0,0,0,no_action,False,False,1.5754082,1.5754082,0.0
2010-05-15 11:00:00,1.1683877,0.5046333,washing_machine,1.2,0,2,delay,False,False,2.3683877,1.1683877,0.75
2010-05-15 12:00:00,0.65909684,0.7856333,washing_machine,1.2,1,2,run_now,False,False,1.8590968399999999,1.8590968399999999,0.8
2010-05-15 13:00:00,0.88496745,1.6464666,washing_machine,1.2,0,2,delay,False,False,2.0849674499999997,0.88496745,0.24999999999999978
2010-05-15 14:00:00,1.2982088,0.8854667,washing_machine,1.2,1,2,delay,False,False,2.4982088,1.2982088,0.5999999999999999
2010-05-15 15:00:00,0.8098471,0.56123334,washing_machine,1.2,2,2,run_now,True,False,2.0098471,2.0098471,0.5
2010-05-15 16:00:00,0.76758873,0.5042667,none,0.0,0,0,no_action,False,False,0.76758873,0.76758873,0.0
2010-05-15 17:00:00,0.8289982,0.5530667,washing_machine,1.2,0,2,delay,False,False,2.0289982,0.8289982,0.2500000000000002
2010-05-15 18:00:00,0.912845,0.8153,washing_machine,1.2,1,2,run_now,False,False,2.112845,2.112845,0.8
2010-05-15 19:00:00,1.1392215,1.9753,none,0.0,0,0,no_action,False,False,1.1392215,1.1392215,0.0
2010-05-15 20:00:00,1.9686477,3.0841668,dishwasher,1.0,0,3,run_now,False,False,2.9686477,2.9686477,-0.1
2010-05-15 21:00:00,3.0497375,3.7895668,none,0.0,0,0,no_action,False,False,3.0497375,3.0497375,0.0
2010-05-15 22:00:00,2.814939,2.7681,dishwasher,1.0,0,3,delay,False,False,3.814939,2.814939,1.05
2010-05-15 23:00:00,2.4284873,3.8198333,dishwasher,1.0,1,3,delay,False,False,3.4284873,2.4284873,0.8999999999999999
2010-05-16 00:00:00,2.6053145,1.8755333,dishwasher,1.0,2,3,delay,False,False,3.6053145,2.6053145,0.75
2010-05-16 01:00:00,1.0815512,1.7676667,dishwasher,1.0,3,3,run_now,True,False,2.0815512,2.0815512,0.0
2010-05-16 02:00:00,1.450162,1.9566667,none,0.0,0,0,no_action,False,False,1.450162,1.450162,0.0
2010-05-16 03:00:00,0.98861253,1.4462,none,0.0,0,0,no_action,False,False,0.98861253,0.98861253,0.0
2010-05-16 04:00:00,0.5773386,0.34993333,none,0.0,0,0,no_action,False,False,0.5773386,0.5773386,0.0
2010-05-16 05:00:00,0.36153674,0.43076667,none,0.0,0,0,no_action,False,False,0.36153674,0.36153674,0.0
2010-05-16 06:00:00,0.40802658,0.34326667,none,0.0,0,0,no_action,False,False,0.40802658,0.40802658,0.0
2010-05-16 07:00:00,0.5288659,0.37526667,water_heater,0.8,0,1,run_now,False,False,1.3288659,1.3288659,0.8
2010-05-16 08:00:00,0.6847074,0.4897,washing_machine,1.2,0,2,run_now,False,False,1.8847074,1.8847074,0.8
2010-05-16 09:00:00,0.8913962,1.7532,water_heater,0.8,0,1,run_now,False,False,1.6913962,1.6913962,0.8
2010-05-16 10:00:00,1.4336199,1.4902333,washing_machine,1.2,0,2,delay,False,False,2.6336199000000002,1.4336199,0.7500000000000002
2010-05-16 11:00:00,1.4355059,0.65146667,washing_machine,1.2,1,2,delay,False,False,2.6355059,1.4355059,0.6000000000000001
2010-05-16 12:00:00,1.2474818,0.69233334,washing_machine,1.2,2,2,run_now,True,False,2.4474818000000003,2.4474818000000003,0.0
2010-05-16 13:00:00,1.2962103,1.9094666,none,0.0,0,0,no_action,False,False,1.2962103,1.2962103,0.0
2010-05-16 14:00:00,1.6567789,3.4861667,washing_machine,1.2,0,2,delay,False,False,2.8567789,1.6567789,0.7500000000000002
2010-05-16 15:00:00,1.9071679,1.1775,washing_machine,1.2,1,2,delay,False,False,3.1071679,1.9071679,0.8999999999999999
2010-05-16 16:00:00,0.88171566,0.4786,washing_machine,1.2,2,2,run_now,True,False,2.08171566,2.08171566,0.5
2010-05-16 17:00:00,0.86844033,0.55196667,none,0.0,0,0,no_action,False,False,0.86844033,0.86844033,0.0
2010-05-16 18:00:00,0.99780464,1.0913,washing_machine,1.2,0,2,run_now,False,False,2.19780464,2.19780464,0.8
2010-05-16 19:00:00,1.4471576,3.1688666,dishwasher,1.0,0,3,run_now,False,False,2.4471575999999997,2.4471575999999997,0.3
2010-05-16 20:00:00,2.2376404,2.5771666,none,0.0,0,0,no_action,False,False,2.2376404,2.2376404,0.0
2010-05-16 21:00:00,2.102807,2.7816,dishwasher,1.0,0,3,delay,False,False,3.102807,2.102807,0.85
2010-05-16 22:00:00,1.9044111,2.5823,dishwasher,1.0,1,3,delay,False,False,2.9044111,1.9044111,0.7
2010-05-16 23:00:00,1.2996399,1.5799333,dishwasher,1.0,2,3,run_now,False,False,2.2996399,2.2996399,0.3
2010-05-17 00:00:00,0.9894352,0.9766,none,0.0,0,0,no_action,False,False,0.9894352,0.9894352,0.0
2010-05-17 01:00:00,0.4979059,0.3819,none,0.0,0,0,no_action,False,False,0.4979059,0.4979059,0.0
2010-05-17 02:00:00,0.35225266,0.4126,none,0.0,0,0,no_action,False,False,0.35225266,0.35225266,0.0
2010-05-17 03:00:00,0.3553515,0.33506668,none,0.0,0,0,no_action,False,False,0.3553515,0.3553515,0.0
2010-05-17 04:00:00,0.38022184,0.4157,none,0.0,0,0,no_action,False,False,0.38022184,0.38022184,0.0
2010-05-17 05:00:00,0.3652246,0.33133334,none,0.0,0,0,no_action,False,False,0.3652246,0.3652246,0.0
2010-05-17 06:00:00,0.78925836,0.84243333,water_heater,0.8,0,1,run_now,False,False,1.58925836,1.58925836,0.8
2010-05-17 07:00:00,1.6630266,1.9666,water_heater,0.8,0,1,delay,False,False,2.4630266,1.6630266,0.35000000000000003
2010-05-17 08:00:00,1.6947386,1.4820666,water_heater,0.8,1,1,run_now,True,False,2.4947386,2.4947386,0.0
2010-05-17 09:00:00,1.3542658,1.4857666,none,0.0,0,0,no_action,False,False,1.3542658,1.3542658,0.0
2010-05-17 10:00:00,1.3290377,1.5221666,none,0.0,0,0,no_action,False,False,1.3290377,1.3290377,0.0
2010-05-17 11:00:00,1.3187897,1.4601333,none,0.0,0,0,no_action,False,False,1.3187897,1.3187897,0.0
2010-05-17 12:00:00,1.1498253,1.5701,washing_machine,1.2,0,2,delay,False,False,2.3498253,1.1498253,0.75
2010-05-17 13:00:00,1.2458372,1.4874,washing_machine,1.2,1,2,delay,False,False,2.4458371999999997,1.2458372,0.5999999999999996
2010-05-17 14:00:00,0.9488255,1.415,washing_machine,1.2,2,2,run_now,True,False,2.1488255,2.1488255,0.5
2010-05-17 15:00:00,0.97036463,1.4703333,none,0.0,0,0,no_action,False,False,0.97036463,0.97036463,0.0
2010-05-17 16:00:00,0.9267479,1.6582333,none,0.0,0,0,no_action,False,False,0.9267479,0.9267479,0.0
2010-05-17 17:00:00,1.375687,1.6084666,washing_machine,1.2,0,2,delay,False,False,2.5756870000000003,1.375687,0.7500000000000002
2010-05-17 18:00:00,1.2011732,0.66013336,washing_machine,1.2,1,2,delay,False,False,2.4011731999999997,1.2011732,0.5999999999999996
2010-05-17 19:00:00,0.5625666,0.80436665,washing_machine,1.2,2,2,run_now,True,False,1.7625666,1.7625666,0.5
2010-05-17 20:00:00,1.1788633,1.5936,dishwasher,1.0,0,3,run_now,False,False,2.1788632999999997,2.1788632999999997,0.3
2010-05-17 21:00:00,1.4225022,1.7509333,none,0.0,0,0,no_action,False,False,1.4225022,1.4225022,0.0
2010-05-17 22:00:00,0.936224,1.0803,dishwasher,1.0,0,3,run_now,False,False,1.936224,1.936224,0.8
2010-05-17 23:00:00,0.41191006,0.42513335,none,0.0,0,0,no_action,False,False,0.41191006,0.41191006,0.0
2010-05-18 00:00:00,0.40207964,0.3448,none,0.0,0,0,no_action,False,False,0.40207964,0.40207964,0.0
2010-05-18 01:00:00,0.40360755,0.4057,none,0.0,0,0,no_action,False,False,0.40360755,0.40360755,0.0
2010-05-18 02:00:00,0.41636777,0.34166667,none,0.0,0,0,no_action,False,False,0.41636777,0.41636777,0.0
2010-05-18 03:00:00,0.4415396,0.40906668,none,0.0,0,0,no_action,False,False,0.4415396,0.4415396,0.0
2010-05-18 04:00:00,0.42617953,0.9974,none,0.0,0,0,no_action,False,False,0.42617953,0.42617953,0.0
2010-05-18 05:00:00,0.46394432,0.4423,none,0.0,0,0,no_action,False,False,0.46394432,0.46394432,0.0
2010-05-18 06:00:00,0.6384666,0.8207333,water_heater,0.8,0,1,run_now,False,False,1.4384666,1.4384666,0.8
2010-05-18 07:00:00,1.4658396,1.8852,water_heater,0.8,0,1,delay,False,False,2.2658396,1.4658396,0.35000000000000003
2010-05-18 08:00:00,1.626978,1.4528667,water_heater,0.8,1,1,run_now,True,False,2.426978,2.426978,0.0
2010-05-18 09:00:00,1.2468531,1.4544,washing_machine,1.2,0,2,delay,False,False,2.4468531000000002,1.2468531,0.7500000000000002
2010-05-18 10:00:00,1.1946495,1.5289,washing_machine,1.2,1,2,delay,False,False,2.3946495,1.1946495,0.5999999999999999
2010-05-18 11:00:00,1.191877,1.5529,washing_machine,1.2,2,2,run_now,True,False,2.391877,2.391877,0.0
2010-05-18 12:00:00,1.2068567,1.4756,none,0.0,0,0,no_action,False,False,1.2068567,1.2068567,0.0
2010-05-18 13:00:00,1.0303992,1.4676666,none,0.0,0,0,no_action,False,False,1.0303992,1.0303992,0.0
2010-05-18 14:00:00,0.9608469,1.1409,none,0.0,0,0,no_action,False,False,0.9608469,0.9608469,0.0
2010-05-18 15:00:00,0.63215894,0.69983333,none,0.0,0,0,no_action,False,False,0.63215894,0.63215894,0.0
2010-05-18 16:00:00,0.5502036,0.72513336,washing_machine,1.2,0,2,delay,False,False,1.7502035999999999,0.5502036,0.24999999999999978
2010-05-18 17:00:00,0.70711184,0.6493,washing_machine,1.2,1,2,run_now,False,False,1.90711184,1.90711184,0.8
2010-05-18 18:00:00,0.7640122,0.61073333,washing_machine,1.2,0,2,run_now,False,False,1.9640122,1.9640122,0.8
2010-05-18 19:00:00,0.9000121,0.856,none,0.0,0,0,no_action,False,False,0.9000121,0.9000121,0.0
2010-05-18 20:00:00,1.4775918,1.9862666,dishwasher,1.0,0,3,delay,False,False,2.4775918,1.4775918,0.55
2010-05-18 21:00:00,1.7851315,1.1105,dishwasher,1.0,1,3,delay,False,False,2.7851315000000003,1.7851315,0.4000000000000002
2010-05-18 22:00:00,1.0587538,0.7884333,dishwasher,1.0,2,3,run_now,False,False,2.0587538,2.0587538,0.3
2010-05-18 23:00:00,0.5855473,0.5401,none,0.0,0,0,no_action,False,False,0.5855473,0.5855473,0.0
2010-05-19 00:00:00,0.46531582,0.5312,none,0.0,0,0,no_action,False,False,0.46531582,0.46531582,0.0
2010-05-19 01:00:00,0.4236729,0.8957,none,0.0,0,0,no_action,False,False,0.4236729,0.4236729,0.0
2010-05-19 02:00:00,0.53077596,0.7556667,none,0.0,0,0,no_action,False,False,0.53077596,0.53077596,0.0
2010-05-19 03:00:00,0.47181535,0.49103335,none,0.0,0,0,no_action,False,False,0.47181535,0.47181535,0.0
2010-05-19 04:00:00,0.44678777,0.45836666,none,0.0,0,0,no_action,False,False,0.44678777,0.44678777,0.0
2010-05-19 05:00:00,0.45365435,0.4892,none,0.0,0,0,no_action,False,False,0.45365435,0.45365435,0.0
2010-05-19 06:00:00,0.76663953,0.5987667,water_heater,0.8,0,1,run_now,False,False,1.56663953,1.56663953,0.8
2010-05-19 07:00:00,1.5212688,1.2334,water_heater,0.8,0,1,run_now,False,False,2.3212688000000004,2.3212688000000004,0.3
2010-05-19 08:00:00,1.5639064,1.7,washing_machine,1.2,0,2,delay,False,False,2.7639063999999998,1.5639064,0.7499999999999998
2010-05-19 09:00:00,1.3653138,1.8224666,washing_machine,1.2,1,2,delay,False,False,2.5653138,1.3653138,0.6000000000000001
2010-05-19 10:00:00,1.5125984,1.4854667,washing_machine,1.2,2,2,run_now,True,False,2.7125984,2.7125984,0.0
2010-05-19 11:00:00,1.1994987,1.7189667,none,0.0,0,0,no_action,False,False,1.1994987,1.1994987,0.0
2010-05-19 12:00:00,1.5676208,1.5488334,washing_machine,1.2,0,2,delay,False,False,2.7676208,1.5676208,0.75
2010-05-19 13:00:00,1.2461286,0.34503335,washing_machine,1.2,1,2,delay,False,False,2.4461285999999998,1.2461286,0.5999999999999996
2010-05-19 14:00:00,0.4581434,0.90043336,washing_machine,1.2,2,2,run_now,True,False,1.6581434,1.6581434,0.5
2010-05-19 15:00:00,0.82562226,0.94353336,none,0.0,0,0,no_action,False,False,0.82562226,0.82562226,0.0
2010-05-19 16:00:00,0.56900007,0.3992,washing_machine,1.2,0,2,delay,False,False,1.76900007,0.56900007,0.25
2010-05-19 17:00:00,0.599579,0.412,washing_machine,1.2,1,2,run_now,False,False,1.799579,1.799579,0.8
2010-05-19 18:00:00,0.68614435,0.51273334,washing_machine,1.2,0,2,run_now,False,False,1.88614435,1.88614435,0.8
2010-05-19 19:00:00,0.8910595,1.0709667,none,0.0,0,0,no_action,False,False,0.8910595,0.8910595,0.0
2010-05-19 20:00:00,1.3774338,2.3201,dishwasher,1.0,0,3,delay,False,False,2.3774338,1.3774338,0.55
2010-05-19 21:00:00,1.9487128,1.1143667,dishwasher,1.0,1,3,delay,False,False,2.9487128,1.9487128,0.7
2010-05-19 22:00:00,1.0946809,0.7745,dishwasher,1.0,2,3,run_now,False,False,2.0946809,2.0946809,0.3
2010-05-19 23:00:00,0.5752119,1.2572666,none,0.0,0,0,no_action,False,False,0.5752119,0.5752119,0.0
2010-05-20 00:00:00,0.61890244,0.40386668,none,0.0,0,0,no_action,False,False,0.61890244,0.61890244,0.0
2010-05-20 01:00:00,0.36795253,0.43953332,none,0.0,0,0,no_action,False,False,0.36795253,0.36795253,0.0
2010-05-20 02:00:00,0.3768373,0.39043334,none,0.0,0,0,no_action,False,False,0.3768373,0.3768373,0.0
2010-05-20 03:00:00,0.41058552,0.42056668,none,0.0,0,0,no_action,False,False,0.41058552,0.41058552,0.0
2010-05-20 04:00:00,0.4016499,0.32883334,none,0.0,0,0,no_action,False,False,0.4016499,0.4016499,0.0
2010-05-20 05:00:00,0.41904688,0.40456668,none,0.0,0,0,no_action,False,False,0.41904688,0.41904688,0.0
2010-05-20 06:00:00,0.69163984,0.602,water_heater,0.8,0,1,run_now,False,False,1.49163984,1.49163984,0.8
2010-05-20 07:00:00,1.5982754,1.7003666,none,0.0,0,0,no_action,False,False,1.5982754,1.5982754,0.0
2010-05-20 08:00:00,1.5953752,1.7838,water_heater,0.8,0,1,run_now,False,False,2.3953752,2.3953752,0.3
2010-05-20 09:00:00,1.4174645,1.4224334,none,0.0,0,0,no_action,False,False,1.4174645,1.4174645,0.0
2010-05-20 10:00:00,1.2449546,1.4856334,none,0.0,0,0,no_action,False,False,1.2449546,1.2449546,0.0
2010-05-20 11:00:00,1.2715188,1.4456333,none,0.0,0,0,no_action,False,False,1.2715188,1.2715188,0.0
2010-05-20 12:00:00,1.1394199,1.4332666,washing_machine,1.2,0,2,delay,False,False,2.3394199,1.1394199,0.7500000000000002
2010-05-20 13:00:00,0.99438304,0.87443334,washing_machine,1.2,1,2,run_now,False,False,2.19438304,2.19438304,0.8
2010-05-20 14:00:00,0.48692274,0.6854,washing_machine,1.2,0,2,delay,False,False,1.68692274,0.48692274,0.25
2010-05-20 15:00:00,0.5886791,0.36696666,washing_machine,1.2,1,2,run_now,False,False,1.7886791,1.7886791,0.8
2010-05-20 16:00:00,0.46208566,0.45866665,none,0.0,0,0,no_action,False,False,0.46208566,0.46208566,0.0
2010-05-20 17:00:00,0.53059894,0.41686666,none,0.0,0,0,no_action,False,False,0.53059894,0.53059894,0.0
2010-05-20 18:00:00,0.632357,1.4747334,washing_machine,1.2,0,2,run_now,False,False,1.832357,1.832357,0.8
2010-05-20 19:00:00,1.2178893,0.84036666,dishwasher,1.0,0,3,run_now,False,False,2.2178893,2.2178893,0.3
2010-05-20 20:00:00,0.9758862,0.44336668,none,0.0,0,0,no_action,False,False,0.9758862,0.9758862,0.0
2010-05-20 21:00:00,0.83385444,0.4269,dishwasher,1.0,0,3,run_now,False,False,1.83385444,1.83385444,0.8
2010-05-20 22:00:00,0.72325563,0.41386667,dishwasher,1.0,0,3,run_now,False,False,1.7232556300000001,1.7232556300000001,0.8
2010-05-20 23:00:00,0.54079115,0.56913334,none,0.0,0,0,no_action,False,False,0.54079115,0.54079115,0.0
2010-05-21 00:00:00,0.5279704,0.41063333,none,0.0,0,0,no_action,False,False,0.5279704,0.5279704,0.0
2010-05-21 01:00:00,0.42876804,0.82093334,none,0.0,0,0,no_action,False,False,0.42876804,0.42876804,0.0
2010-05-21 02:00:00,0.46102554,0.69703335,none,0.0,0,0,no_action,False,False,0.46102554,0.46102554,0.0
2010-05-21 03:00:00,0.4623772,0.4191,none,0.0,0,0,no_action,False,False,0.4623772,0.4623772,0.0
2010-05-21 04:00:00,0.39374202,0.34316668,none,0.0,0,0,no_action,False,False,0.39374202,0.39374202,0.0
2010-05-21 05:00:00,0.41990393,0.41146666,none,0.0,0,0,no_action,False,False,0.41990393,0.41990393,0.0
2010-05-21 06:00:00,0.43202955,0.408,none,0.0,0,0,no_action,False,False,0.43202955,0.43202955,0.0
2010-05-21 07:00:00,0.6012051,1.4021,water_heater,0.8,0,1,run_now,False,False,1.4012051,1.4012051,0.8
2010-05-21 08:00:00,1.4583029,2.0987,none,0.0,0,0,no_action,False,False,1.4583029,1.4583029,0.0
2010-05-21 09:00:00,1.6980457,2.0111,washing_machine,1.2,0,2,delay,False,False,2.8980457,1.6980457,0.75
2010-05-21 10:00:00,1.3324994,1.5535333,washing_machine,1.2,1,2,delay,False,False,2.5324994,1.3324994,0.5999999999999999
2010-05-21 11:00:00,1.1919705,1.549,washing_machine,1.2,2,2,run_now,True,False,2.3919705,2.3919705,0.0
2010-05-21 12:00:00,1.1886698,0.82316667,washing_machine,1.2,0,2,delay,False,False,2.3886697999999997,1.1886698,0.7499999999999998
2010-05-21 13:00:00,0.5263934,0.39033332,washing_machine,1.2,1,2,run_now,False,False,1.7263934,1.7263934,0.8
2010-05-21 14:00:00,0.48210788,0.6574,none,0.0,0,0,no_action,False,False,0.48210788,0.48210788,0.0
2010-05-21 15:00:00,0.59272885,1.3532,washing_machine,1.2,0,2,delay,False,False,1.79272885,0.59272885,0.2500000000000002
2010-05-21 16:00:00,1.0547374,0.5370333,washing_machine,1.2,1,2,delay,False,False,2.2547374,1.0547374,0.5999999999999996
2010-05-21 17:00:00,0.51889175,0.3586,washing_machine,1.2,2,2,run_now,True,False,1.71889175,1.71889175,0.5
2010-05-21 18:00:00,0.6533407,0.44763333,none,0.0,0,0,no_action,False,False,0.6533407,0.6533407,0.0
2010-05-21 19:00:00,0.8684176,0.8801,dishwasher,1.0,0,3,run_now,False,False,1.8684176,1.8684176,0.8
2010-05-21 20:00:00,1.3031851,1.7375667,dishwasher,1.0,0,3,delay,False,False,2.3031851000000003,1.3031851,0.5500000000000003
2010-05-21 21:00:00,1.3703496,0.9084333,dishwasher,1.0,1,3,delay,False,False,2.3703496,1.3703496,0.39999999999999997
2010-05-21 22:00:00,0.75598955,0.909,dishwasher,1.0,2,3,run_now,False,False,1.75598955,1.75598955,0.8
2010-05-21 23:00:00,0.6907918,0.44603333,none,0.0,0,0,no_action,False,False,0.6907918,0.6907918,0.0
2010-05-22 00:00:00,0.40270388,0.45573333,none,0.0,0,0,no_action,False,False,0.40270388,0.40270388,0.0
2010-05-22 01:00:00,0.39319408,0.49613333,none,0.0,0,0,no_action,False,False,0.39319408,0.39319408,0.0
2010-05-22 02:00:00,0.41444987,0.9549,none,0.0,0,0,no_action,False,False,0.41444987,0.41444987,0.0
2010-05-22 03:00:00,0.5161507,0.57596666,none,0.0,0,0,no_action,False,False,0.5161507,0.5161507,0.0
2010-05-22 04:00:00,0.4516816,0.46346667,none,0.0,0,0,no_action,False,False,0.4516816,0.4516816,0.0
2010-05-22 05:00:00,0.49167323,0.42506668,none,0.0,0,0,no_action,False,False,0.49167323,0.49167323,0.0
2010-05-22 06:00:00,0.6242075,0.86223334,water_heater,0.8,0,1,run_now,False,False,1.4242075,1.4242075,0.8
2010-05-22 07:00:00,1.0030165,1.8893334,none,0.0,0,0,no_action,False,False,1.0030165,1.0030165,0.0
2010-05-22 08:00:00,1.4383236,2.1137667,water_heater,0.8,0,1,delay,False,False,2.2383236,1.4383236,0.35000000000000026
2010-05-22 09:00:00,1.6425933,2.0202,water_heater,0.8,1,1,run_now,True,False,2.4425933,2.4425933,0.0
2010-05-22 10:00:00,1.699817,2.1044333,none,0.0,0,0,no_action,False,False,1.699817,1.699817,0.0
2010-05-22 11:00:00,1.6221657,2.9777334,none,0.0,0,0,no_action,False,False,1.6221657,1.6221657,0.0
2010-05-22 12:00:00,2.344338,2.9287,washing_machine,1.2,0,2,delay,False,False,3.5443379999999998,2.344338,1.2499999999999998
2010-05-22 13:00:00,1.9373736,1.3232334,washing_machine,1.2,1,2,delay,False,False,3.1373736,1.9373736,0.9000000000000001
2010-05-22 14:00:00,1.3429929,1.7196333,washing_machine,1.2,2,2,run_now,True,False,2.5429929,2.5429929,0.0
2010-05-22 15:00:00,1.7340432,1.7081667,none,0.0,0,0,no_action,False,False,1.7340432,1.7340432,0.0
